1.88156408;0.0016726;54.3815;143.8837;34.7217;325.4465;0;0;-1.0E-8;0;0
1.88156404;0.0016716;54.3816;143.8651;34.695;325.4739;0;0;0;0;1
1.88156413;0.0016714;54.3818;143.8464;34.6644;325.5057;0;0;3.0E-8;0;2
1.88156396;0.0016707;54.3819;143.8277;34.5843;325.5875;0;0;6.0E-8;0;4
1.88156424;0.0016699;54.3824;143.7717;34.4813;325.698;0;0;1.8E-7;0;7
1.8815641;0.0016704;54.3826;143.753;34.5824;325.5999;0;0;2.1E-7;0;8
1.88156424;0.0016703;54.3829;143.7156;34.5545;325.6322;0;0;2.5E-7;0;11
1.88156441;0.0016694;54.3833;143.6596;34.4346;325.7541;0;0;2.0E-7;0;14
1.88156463;0.0016691;54.3835;143.6223;34.3997;325.7874;0;0;1.1E-7;0;17
1.88156482;0.0016687;54.3837;143.6036;34.3477;325.8377;0;0;4.0E-8;0;18
1.88156498;0.0016684;54.384;143.5662;34.3384;325.8431;0;0;-9.0E-8;0;20
1.88156511;0.0016677;54.3841;143.5475;34.2963;325.883;0;0;-1.5E-7;0;21
1.88156571;0.0016663;54.3848;143.4729;34.2179;325.9553;0;0;-2.9E-7;0;26
1.88156586;0.0016659;54.3853;143.4169;34.3405;325.8337;0;0;-2.2E-7;0;30
1.88156579;0.0016655;54.3855;143.3983;34.2302;325.9449;0;0;-1.7E-7;0;31
1.88156665;0.0016638;54.3857;143.3797;34.1273;326.0492;0;0;-1.0E-7;0;32
1.88156655;0.0016634;54.3861;143.3237;34.0957;326.0878;0;0;1.3E-7;0;35
1.88156654;0.0016635;54.3862;143.305;34.0862;326.1;0;0;2.0E-7;0;37
1.88156659;0.0016634;54.3864;143.2863;34.0612;326.1278;0;0;2.8E-7;0;38
1.88156672;0.0016635;54.3868;143.2303;34.0522;326.1442;0;0;4.6E-7;0;41
1.88156643;0.0016635;54.3872;143.193;33.9743;326.2251;0;0;5.3E-7;0;44
1.8815659;0.0016637;54.3877;143.1371;33.8312;326.3686;0;0;5.6E-7;0;47
1.88156547;0.0016634;54.3882;143.0811;33.7148;326.4804;0;0;5.3E-7;0;51
1.88156503;0.0016627;54.3884;143.0624;33.8782;326.3151;0;0;5.1E-7;0;52
1.88156493;0.0016634;54.3888;143.0251;33.8735;326.3146;0;0;4.6E-7;0;54
1.88156486;0.0016635;54.3892;142.9878;33.8435;326.3393;0;0;4.2E-7;0;57
1.88156451;0.0016635;54.3911;142.8011;33.8408;326.3433;0;0;6.3E-7;0;68
1.88156466;0.0016637;54.3917;142.7451;33.8332;326.354;0;0;6.8E-7;0;72
1.88156493;0.0016633;54.392;142.7078;33.8282;326.3581;0;0;6.4E-7;0;74
1.881565;0.0016633;54.3924;142.6704;33.8102;326.3727;0;0;5.5E-7;0;77
1.8815655;0.0016627;54.3933;142.5772;33.7107;326.457;0;0;2.2E-7;0;83
1.8815656;0.0016626;54.3935;142.5585;33.7104;326.4545;0;0;1.7E-7;0;84
1.88156599;0.0016621;54.3939;142.5211;33.6902;326.47;0;0;1.2E-7;0;86
1.88156611;0.001662;54.3941;142.5025;33.6883;326.4703;0;0;1.1E-7;0;87
1.88156625;0.0016618;54.3943;142.4839;33.6738;326.4837;0;0;1.3E-7;0;89
1.88156645;0.0016615;54.3945;142.4653;33.6479;326.5091;0;0;1.6E-7;0;90
1.88156667;0.0016615;54.3947;142.4466;33.6232;326.5338;0;0;2.0E-7;0;91
1.88156683;0.0016615;54.3949;142.428;33.6146;326.543;0;0;2.6E-7;0;92
1.88156681;0.0016618;54.3953;142.3906;33.5752;326.5846;0;0;4.0E-7;0;94
1.88156657;0.0016609;54.3966;142.2601;33.7138;326.4571;0;0;8.4E-7;0;103
1.88156649;0.0016611;54.3968;142.2414;33.711;326.4605;0;0;8.7E-7;0;104
1.88156634;0.0016611;54.397;142.2228;33.7064;326.4651;0;0;8.8E-7;0;105
1.88156626;0.0016613;54.3972;142.2041;33.7081;326.463;0;0;8.9E-7;0;106
1.88156605;0.0016618;54.3974;142.1855;33.6979;326.4721;0;0;9.0E-7;0;107
1.88156577;0.0016625;54.3978;142.1483;33.6923;326.474;0;0;8.7E-7;0;110
1.88156556;0.0016631;54.3982;142.111;33.6773;326.4834;0;0;8.3E-7;0;112
1.88156554;0.0016631;54.3984;142.0923;33.6615;326.4958;0;0;8.0E-7;0;113
1.88156535;0.001664;54.3987;142.0737;33.6537;326.5001;0;0;7.8E-7;0;115
1.88156517;0.0016649;54.3991;142.0364;33.6786;326.4685;0;0;7.3E-7;0;117
1.8815649;0.0016663;54.3999;141.9618;33.7193;326.4188;0;0;7.0E-7;0;122
1.88156438;0.0016675;54.401;141.8686;33.6934;326.4456;0;0;8.4E-7;0;128
1.88156431;0.0016671;54.4013;141.8313;33.7433;326.3978;0;0;8.9E-7;0;130
1.88156434;0.0016675;54.4015;141.8127;33.7417;326.4001;0;0;9.1E-7;0;131
1.88156434;0.0016674;54.4017;141.7941;33.7466;326.3952;0;0;9.1E-7;0;132
1.88156481;0.0016687;54.4029;141.6821;33.8368;326.2933;0;0;6.3E-7;0;139
1.88156488;0.001669;54.4031;141.6635;33.8588;326.2678;0;0;5.5E-7;0;141
1.88156524;0.0016686;54.4033;141.6449;33.871;326.2518;0;0;4.8E-7;0;142
1.88156531;0.0016685;54.4035;141.6262;33.8921;326.2271;0;0;4.1E-7;0;143
1.88156589;0.0016684;54.4043;141.5517;33.9303;326.1777;0;0;2.5E-7;0;148
1.88156616;0.0016677;54.4047;141.5144;33.9441;326.1614;0;0;2.6E-7;0;150
1.88156649;0.0016679;54.4051;141.4771;33.961;326.1442;0;0;3.4E-7;0;152
1.88156668;0.0016682;54.4059;141.4026;34.0242;326.0856;0;0;6.0E-7;0;157
1.88156666;0.001668;54.4061;141.384;34.0455;326.0659;0;0;6.6E-7;0;158
1.88156664;0.0016677;54.4062;141.3654;34.0671;326.0459;0;0;7.2E-7;0;159
1.88156659;0.001668;54.4064;141.3468;34.0811;326.0335;0;0;7.7E-7;0;161
1.88156646;0.0016685;54.4068;141.3095;34.1156;326.0013;0;0;8.5E-7;0;163
1.88156623;0.0016683;54.4071;141.2722;34.1282;325.9893;0;0;8.9E-7;0;165
1.88156608;0.001669;54.4075;141.235;34.1472;325.9691;0;0;8.9E-7;0;168
1.88156593;0.001669;54.4076;141.2164;34.1548;325.96;0;0;8.8E-7;0;169
1.88156574;0.0016694;54.4078;141.1978;34.1638;325.949;0;0;8.6E-7;0;170
1.88156513;0.0016719;54.4086;141.1232;34.2205;325.8809;0;0;7.4E-7;0;175
1.88156479;0.0016726;54.409;141.086;34.2561;325.8387;0;0;6.8E-7;0;177
1.88156444;0.0016742;54.4095;141.0301;34.3183;325.7692;0;0;6.3E-7;0;181
1.88156426;0.0016746;54.4099;140.9928;34.3506;325.7347;0;0;6.3E-7;0;183
1.8815642;0.0016754;54.4103;140.9555;34.3925;325.6932;0;0;6.7E-7;0;185
1.88156414;0.001676;54.4106;140.9183;34.4311;325.6567;0;0;7.2E-7;0;188
1.88156412;0.0016766;54.411;140.881;34.4625;325.628;0;0;7.6E-7;0;190
1.88156439;0.0016783;54.4121;140.7505;34.6129;325.4739;0;0;5.5E-7;0;198
1.88156461;0.0016784;54.4124;140.7133;34.6702;325.4108;0;0;3.9E-7;0;201
1.8815649;0.001679;54.4127;140.676;34.7221;325.3525;0;0;2.3E-7;0;203
1.88156503;0.0016797;54.4131;140.6388;34.8001;325.269;0;0;9.0E-8;0;205
1.88156572;0.0016799;54.4141;140.5271;34.8961;325.1682;0;0;7.0E-8;0;213
1.8815658;0.0016802;54.4142;140.5085;34.8937;325.1718;0;0;1.1E-7;0;214
1.88156582;0.0016802;54.4144;140.4899;34.8864;325.1806;0;0;1.7E-7;0;215
1.88156603;0.0016801;54.4145;140.4712;34.8932;325.1757;0;0;2.3E-7;0;216
1.88156625;0.001683;54.4152;140.3967;35.0431;325.0353;0;0;4.6E-7;0;221
1.88156623;0.0016835;54.4155;140.3595;35.1017;324.9807;0;0;5.3E-7;0;223
1.88156599;0.0016837;54.4159;140.3036;35.1415;324.9439;0;0;5.7E-7;0;227
1.88156568;0.0016847;54.4162;140.2664;35.1697;324.9154;0;0;5.4E-7;0;229
1.88156559;0.0016856;54.4163;140.2477;35.1928;324.8914;0;0;5.2E-7;0;230
1.88156535;0.0016841;54.4164;140.2291;35.1506;324.9319;0;0;5.0E-7;0;231
1.88156526;0.001685;54.4166;140.2104;35.1796;324.9012;0;0;4.7E-7;0;233
1.88156487;0.0016878;54.4171;140.1545;35.2418;324.8324;0;0;3.6E-7;0;236
1.88156442;0.0016911;54.4177;140.0799;35.4149;324.6525;0;0;2.7E-7;0;241
1.88156435;0.0016916;54.4179;140.0613;35.4252;324.6415;0;0;2.6E-7;0;242
1.88156385;0.0016929;54.4187;139.9494;35.5478;324.5271;0;0;3.5E-7;0;249
1.8815638;0.0016931;54.4188;139.9308;35.5583;324.5189;0;0;3.7E-7;0;250
1.88156395;0.0016969;54.4194;139.8375;35.8125;324.2715;0;0;3.1E-7;0;256
1.88156437;0.001696;54.4197;139.8002;35.8016;324.2805;0;0;1.8E-7;0;259
1.88156463;0.0016974;54.4202;139.7256;35.9559;324.1184;0;0;-1.5E-7;0;263
1.88156502;0.0016972;54.4208;139.6511;36.0451;324.0231;0;0;-3.9E-7;0;268
1.88156506;0.0016984;54.421;139.6324;36.1239;323.9443;0;0;-4.1E-7;0;269
1.88156532;0.001698;54.4211;139.5952;36.134;323.9354;0;0;-3.9E-7;0;272
1.88156602;0.0016993;54.4216;139.5206;36.2539;323.8249;0;0;-2.1E-7;0;276
1.8815662;0.0017011;54.4219;139.4833;36.3766;323.709;0;0;-9.0E-8;0;279
1.88156625;0.0017018;54.4222;139.446;36.4404;323.6521;0;0;2.0E-8;0;281
1.88156613;0.0017025;54.4224;139.4088;36.5042;323.5945;0;0;1.0E-7;0;283
1.88156587;0.0017046;54.4227;139.3715;36.6303;323.4735;0;0;1.5E-7;0;286
1.88156574;0.0017051;54.4228;139.3529;36.6577;323.4479;0;0;1.5E-7;0;287
1.88156548;0.0017056;54.4229;139.3342;36.6864;323.4205;0;0;1.5E-7;0;288
1.88156534;0.001708;54.423;139.3156;36.7974;323.3107;0;0;1.4E-7;0;289
1.88156529;0.0017084;54.4233;139.2783;36.8165;323.2915;0;0;1.0E-7;0;292
1.88156471;0.0017118;54.4241;139.1663;36.9871;323.1147;0;0;-7.0E-8;0;299
1.88156464;0.0017126;54.4242;139.1477;37.0271;323.074;0;0;-9.0E-8;0;300
1.88156418;0.0017152;54.4248;139.0731;37.2161;322.8874;0;0;-9.0E-8;0;305
1.88156413;0.0017157;54.425;139.0544;37.2485;322.8571;0;0;-7.0E-8;0;306
1.88156406;0.0017146;54.4251;139.0357;37.2557;322.8523;0;0;-5.0E-8;0;307
1.88156416;0.0017146;54.4258;138.9237;37.4076;322.7182;0;0;5.0E-8;0;314
1.88156423;0.0017152;54.4261;138.8864;37.4768;322.652;0;0;1.0E-8;0;317
1.8815648;0.0017147;54.4268;138.7743;37.5589;322.5652;0;0;-4.1E-7;0;324
1.88156469;0.0017165;54.4269;138.7557;37.7746;322.3487;0;0;-4.9E-7;0;325
1.88156486;0.0017173;54.4271;138.737;37.8323;322.29;0;0;-5.6E-7;0;326
1.88156497;0.0017284;54.4272;138.7184;38.1433;321.9796;0;0;-6.1E-7;0;327
1.88156545;0.0017282;54.4278;138.6437;38.2558;321.8695;0;0;-6.6E-7;0;332
1.88156589;0.0017289;54.4281;138.6065;38.3253;321.8046;0;0;-5.8E-7;0;334
1.88156616;0.0017308;54.4286;138.5318;38.491;321.6534;0;0;-3.3E-7;0;339
1.88156609;0.0017317;54.4288;138.4945;38.585;321.5674;0;0;-2.0E-7;0;341
1.881566;0.0017321;54.429;138.4758;38.6271;321.5292;0;0;-1.5E-7;0;342
1.8815648;0.0017424;54.4303;138.2893;39.3988;320.7749;0;0;-9.0E-8;0;354
1.8815643;0.0017425;54.4305;138.252;39.2995;320.8722;0;0;-1.3E-7;0;357
1.88156401;0.0017448;54.4311;138.1959;39.4125;320.7571;0;0;-1.8E-7;0;360
1.88156366;0.0017453;54.4312;138.1773;39.4532;320.7161;0;0;-1.8E-7;0;361
1.88156357;0.0017457;54.4314;138.1586;39.4992;320.6705;0;0;-1.8E-7;0;363
1.88156259;0.0017549;54.4328;137.9905;40.0546;320.1393;0;0;5.0E-8;0;373
1.8815627;0.0017566;54.4329;137.9718;40.105;320.0916;0;0;6.0E-8;0;374
1.88156272;0.0017574;54.433;137.9531;40.1758;320.023;0;0;6.0E-8;0;376
1.88156286;0.0017584;54.4332;137.9344;40.2205;319.9797;0;0;4.0E-8;0;377
1.88156278;0.0017588;54.4335;137.8971;40.3386;319.8625;0;0;-4.0E-8;0;379
1.88156291;0.0017593;54.4336;137.8784;40.3839;319.8166;0;0;-1.0E-7;0;380
1.88156314;0.0017603;54.4339;137.841;40.4622;319.7358;0;0;-2.5E-7;0;383
1.88156375;0.0017611;54.4346;137.7663;40.5911;319.6009;0;0;-5.0E-7;0;387
1.88156395;0.0017612;54.435;137.7289;40.6617;319.5294;0;0;-5.6E-7;0;390
1.88156444;0.0017622;54.436;137.617;40.8591;319.3429;0;0;-3.4E-7;0;397
1.88156471;0.0017631;54.4363;137.5797;40.966;319.2429;0;0;-2.0E-7;0;399
1.88156468;0.0017647;54.4368;137.5237;41.1878;319.032;0;0;1.0E-8;0;403
1.88156357;0.0017718;54.4384;137.3559;41.8257;318.4077;0;0;1.7E-7;0;413
1.88156379;0.0017737;54.4386;137.3373;41.9256;318.3072;0;0;1.6E-7;0;415
1.88156353;0.0017754;54.4387;137.3186;42.0609;318.171;0;0;1.4E-7;0;416
1.88156337;0.0017764;54.4389;137.3;42.0477;318.1826;0;0;1.3E-7;0;417
1.88156345;0.0017773;54.4391;137.2813;42.1005;318.1284;0;0;1.2E-7;0;418
1.88156332;0.0017786;54.4395;137.244;42.2214;318.005;0;0;1.0E-7;0;420
1.88156341;0.0017801;54.4398;137.2067;42.3164;317.9085;0;0;1.1E-7;0;423
1.8815631;0.0017827;54.4402;137.1694;42.5704;317.6557;0;0;1.5E-7;0;425
1.88156253;0.0017862;54.4418;137.0199;42.7527;317.4896;0;0;4.2E-7;0;435
1.88156286;0.0017849;54.442;137.0012;42.5429;317.6999;0;0;4.3E-7;0;436
1.88156272;0.0017876;54.4426;136.9451;42.7358;317.5074;0;0;3.5E-7;0;439
1.88156314;0.0017888;54.4431;136.8891;42.9518;317.286;0;0;1.7E-7;0;443
1.88156392;0.0017888;54.4448;136.7396;43.2861;316.937;0;0;-1.4E-7;0;452
1.88156425;0.0017888;54.445;136.721;43.3262;316.8973;0;0;-1.1E-7;0;454
1.88156408;0.0017898;54.4453;136.7023;43.4442;316.7804;0;0;-7.0E-8;0;455
1.88156461;0.00179;54.4459;136.6464;43.5358;316.6942;0;0;1.3E-7;0;458
1.88156487;0.001791;54.4463;136.609;43.4543;316.7802;0;0;2.8E-7;0;461
1.88156481;0.0017914;54.4465;136.5904;43.5235;316.7136;0;0;3.5E-7;0;462
1.8815645;0.001794;54.4483;136.4412;43.7367;316.5085;0;0;6.2E-7;0;471
1.88156449;0.0017942;54.4486;136.4226;43.7714;316.4727;0;0;6.2E-7;0;472
1.88156446;0.0017942;54.4489;136.4039;43.7989;316.4435;0;0;6.1E-7;0;474
1.88156388;0.0017965;54.449;136.3853;43.9072;316.3336;0;0;6.0E-7;0;475
1.88156377;0.0017966;54.4492;136.3666;43.9308;316.3076;0;0;5.8E-7;0;476
1.88156316;0.0017982;54.4501;136.2919;44.0829;316.1453;0;0;5.5E-7;0;481
1.88156255;0.0018003;54.4517;136.1614;44.2795;315.9435;0;0;6.9E-7;0;489
1.88156272;0.0018004;54.4519;136.1427;44.3174;315.9067;0;0;7.3E-7;0;490
1.88156274;0.0018004;54.4522;136.124;44.3478;315.8777;0;0;7.7E-7;0;491
1.88156251;0.0018007;54.4526;136.0867;44.4192;315.809;0;0;8.3E-7;0;494
1.8815626;0.0018008;54.453;136.0494;44.4811;315.7484;0;0;8.6E-7;0;496
1.88156261;0.0018008;54.4535;136.012;44.5513;315.6771;0;0;8.3E-7;0;498
1.88156283;0.0018009;54.4537;135.9933;44.5858;315.6411;0;0;8.0E-7;0;500
1.88156299;0.0018012;54.4541;135.9559;44.6354;315.5862;0;0;6.9E-7;0;502
1.88156343;0.0017999;54.4553;135.8625;44.7947;315.4086;0;0;3.3E-7;0;508
1.88156373;0.0018;54.4557;135.8251;44.7804;315.4168;0;0;2.5E-7;0;510
1.88156425;0.0017988;54.457;135.7319;44.9151;315.2777;0;0;3.3E-7;0;516
1.88156433;0.0017984;54.4572;135.7132;44.9817;315.2119;0;0;3.9E-7;0;517
1.88156425;0.0017999;54.4597;135.5268;45.2885;314.915;0;0;9.0E-7;0;529
1.88156421;0.0018003;54.4599;135.5082;45.3009;314.9018;0;0;9.0E-7;0;530
1.88156401;0.0018;54.4603;135.4709;45.3233;314.8762;0;0;8.9E-7;0;533
1.88156372;0.0018005;54.4607;135.4336;45.3367;314.858;0;0;8.6E-7;0;535
1.88156309;0.0018058;54.4621;135.3217;45.4065;314.7697;0;0;7.7E-7;0;542
1.88156273;0.0018063;54.4628;135.2658;45.4737;314.6965;0;0;7.8E-7;0;546
1.88156267;0.001806;54.463;135.2472;45.4951;314.6741;0;0;8.0E-7;0;547
1.88156243;0.0018063;54.4635;135.21;45.5254;314.6436;0;0;8.6E-7;0;549
1.8815621;0.0018058;54.4644;135.1353;45.5692;314.6029;0;0;9.8E-7;0;554
1.88156209;0.0018054;54.4648;135.098;45.5989;314.574;0;0;1.0E-6;0;556
1.88156226;0.0018051;54.4659;135.0047;45.7117;314.4526;0;0;8.1E-7;0;562
1.88156237;0.0018039;54.4665;134.9487;45.7876;314.3653;0;0;5.6E-7;0;566
1.88156256;0.0018033;54.4668;134.9301;45.8126;314.3361;0;0;4.8E-7;0;567
1.88156283;0.0018015;54.4672;134.8927;45.8553;314.2859;0;0;3.4E-7;0;569
1.88156303;0.0018011;54.4676;134.8554;45.8713;314.2644;0;0;2.6E-7;0;572
1.88156349;0.0017999;54.4685;134.7808;45.9126;314.2197;0;0;3.0E-7;0;576
1.88156348;0.0017981;54.4687;134.7622;45.9409;314.1919;0;0;3.5E-7;0;578
1.88156404;0.0017975;54.4696;134.6876;46.0369;314.1016;0;0;5.8E-7;0;582
1.88156415;0.0017978;54.4699;134.6503;46.0726;314.069;0;0;6.8E-7;0;585
1.8815641;0.0017993;54.4706;134.5944;46.0873;314.0568;0;0;7.6E-7;0;588
1.88156398;0.0018003;54.471;134.5571;46.142;314.002;0;0;7.7E-7;0;591
1.88156363;0.0018006;54.4717;134.5012;46.1484;313.9915;0;0;7.2E-7;0;594
1.8815629;0.0018027;54.473;134.3894;46.2051;313.9193;0;0;5.7E-7;0;601
1.88156255;0.0018025;54.4735;134.3522;46.2193;313.9005;0;0;5.5E-7;0;603
1.88156229;0.0018015;54.474;134.3149;46.2266;313.8904;0;0;5.5E-7;0;606
1.88156207;0.0018009;54.4741;134.2962;46.2311;313.8852;0;0;5.6E-7;0;607
1.8815618;0.0018016;54.4745;134.2589;46.2636;313.8535;0;0;6.0E-7;0;609
1.88156172;0.0018028;54.4747;134.2403;46.2981;313.8202;0;0;6.2E-7;0;611
1.88156142;0.0017988;54.4761;134.1097;46.2743;313.8511;0;0;6.8E-7;0;619
1.88156136;0.0017983;54.4763;134.091;46.2747;313.85;0;0;6.4E-7;0;620
1.88156136;0.0018008;54.4765;134.0724;46.3399;313.7838;0;0;5.8E-7;0;621
1.88156148;0.0018002;54.4767;134.0537;46.354;313.7675;0;0;5.1E-7;0;622
1.88156149;0.0017991;54.4769;134.035;46.3488;313.77;0;0;4.3E-7;0;624
1.88156165;0.0017983;54.477;134.0163;46.3492;313.7666;0;0;3.5E-7;0;625
1.88156186;0.0017976;54.4774;133.9791;46.3796;313.7297;0;0;1.7E-7;0;627
1.88156201;0.001797;54.4776;133.9604;46.388;313.7181;0;0;8.0E-8;0;628
1.88156214;0.0017966;54.4778;133.9418;46.3983;313.705;0;0;1.0E-8;0;629
1.88156235;0.0017964;54.4782;133.9045;46.4183;313.681;0;0;-9.0E-8;0;632
1.88156298;0.0017921;54.4794;133.7926;46.3932;313.7086;0;0;-2.0E-8;0;639
1.88156322;0.001791;54.4798;133.7553;46.3875;313.719;0;0;9.0E-8;0;641
1.88156341;0.0017908;54.4799;133.7367;46.4001;313.7091;0;0;1.5E-7;0;642
1.88156357;0.0017897;54.4806;133.6807;46.4107;313.7058;0;0;2.8E-7;0;646
1.88156348;0.0017909;54.4807;133.6621;46.4555;313.6632;0;0;3.0E-7;0;647
1.88156349;0.0017903;54.4811;133.6248;46.4554;313.6661;0;0;3.3E-7;0;650
1.88156339;0.0017888;54.4815;133.5876;46.3978;313.7245;0;0;3.1E-7;0;652
1.88156188;0.0017879;54.4837;133.3638;46.3392;313.7707;0;0;9.0E-8;0;666
1.88156178;0.0017876;54.4841;133.3265;46.3473;313.7642;0;0;1.1E-7;0;668
1.88156156;0.0017863;54.4843;133.3079;46.2852;313.8276;0;0;1.4E-7;0;670
1.88156104;0.0017808;54.485;133.2333;46.0637;314.0582;0;0;2.4E-7;0;674
1.8815612;0.0017724;54.4863;133.0839;45.7933;314.3341;0;0;2.0E-8;0;684
1.88156119;0.0017716;54.4867;133.0466;45.791;314.3325;0;0;-1.4E-7;0;686
1.88156135;0.0017764;54.4869;133.028;46.0497;314.0727;0;0;-2.3E-7;0;687
1.88156151;0.0017758;54.4871;133.0093;46.0458;314.0744;0;0;-3.2E-7;0;689
1.88156225;0.0017737;54.4878;132.9348;46.0677;314.048;0;0;-5.3E-7;0;693
1.88156254;0.0017737;54.4881;132.8974;46.118;313.9993;0;0;-5.4E-7;0;696
1.88156264;0.0017727;54.4885;132.8601;46.0944;314.0269;0;0;-4.8E-7;0;698
1.88156338;0.0017728;54.4891;132.8041;46.1391;313.9918;0;0;-3.2E-7;0;702
1.88156366;0.0017716;54.4898;132.7294;46.1326;314.0122;0;0;-1.2E-7;0;706
1.88156349;0.0017681;54.4904;132.6735;46.0068;314.1453;0;0;-4.0E-8;0;710
1.88156324;0.0017661;54.4908;132.6362;45.9163;314.2386;0;0;-4.0E-8;0;712
1.88156298;0.0017651;54.4911;132.5989;45.8417;314.3142;0;0;-7.0E-8;0;715
1.88156292;0.0017611;54.4911;132.5802;45.6477;314.5075;0;0;-9.0E-8;0;716
1.88156241;0.0017615;54.4917;132.5241;45.6493;314.5043;0;0;-1.6E-7;0;719
1.88156242;0.0017617;54.4924;132.4495;45.7027;314.4485;0;0;-2.0E-7;0;724
1.88156195;0.0017598;54.493;132.3935;45.5963;314.556;0;0;-1.7E-7;0;728
1.88156176;0.0017591;54.4934;132.3562;45.5612;314.5947;0;0;-1.2E-7;0;730
1.88156156;0.0017591;54.4937;132.3188;45.6353;314.5263;0;0;-5.0E-8;0;732
1.88156132;0.0017546;54.4949;132.1879;45.4443;314.7355;0;0;5.0E-8;0;740
1.88156138;0.0017542;54.4953;132.1505;45.4401;314.7402;0;0;-4.0E-8;0;743
1.88156134;0.0017519;54.4956;132.1131;45.3567;314.8212;0;0;-1.7E-7;0;745
1.8815614;0.0017446;54.497;131.9637;45.1485;315.019;0;0;-6.2E-7;0;755
1.88156213;0.0017413;54.4975;131.9077;44.9822;315.1898;0;0;-5.5E-7;0;758
1.88156215;0.0017404;54.4977;131.8892;44.9389;315.2357;0;0;-5.0E-7;0;759
1.88156228;0.0017391;54.4981;131.8519;44.8615;315.3193;0;0;-3.8E-7;0;762
1.8815628;0.0017425;54.4988;131.7774;45.1584;315.0377;0;0;-1.3E-7;0;766
1.88156257;0.0017415;54.4989;131.7587;45.0785;315.1203;0;0;-9.0E-8;0;768
1.88156241;0.0017372;54.5003;131.6094;44.7564;315.45;0;0;-5.0E-8;0;777
1.88156227;0.0017369;54.5009;131.5534;44.6809;315.5226;0;0;-8.0E-8;0;781
1.88156111;0.0017348;54.5026;131.404;44.6022;315.6008;0;0;3.0E-8;0;790
1.88156129;0.0017331;54.5028;131.3853;44.5586;315.6462;0;0;7.0E-8;0;791
1.88156123;0.0017318;54.5032;131.348;44.4738;315.7359;0;0;1.6E-7;0;794
1.88156115;0.0017312;54.5036;131.3106;44.423;315.7921;0;0;2.4E-7;0;796
1.88156118;0.0017292;54.5052;131.1612;44.314;315.9049;0;0;1.2E-7;0;805
1.88156119;0.0017287;54.5056;131.1238;44.3043;315.9096;0;0;-2.0E-8;0;808